QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
31121205.00014,Harris,34,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Crime or corruption",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00014,Trump,39,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Crime or corruption",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00014,Other,1,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Crime or corruption",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00014,None,8,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Crime or corruption",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00014,Don't know,16,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Crime or corruption",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00014,Skipped,1,"(In your opinion, which presidential candidate has a better plan, policy, or approach to each of the following?...Kamala Harris, Donald Trump, other, none)...Crime or corruption",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00015,Harris,30,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Brave",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00015,Trump,36,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Brave",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00015,Both,6,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Brave",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00015,"Neither
",15,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Brave",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00015,Don't know,11,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Brave",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00015,Skipped,1,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Brave",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00017,Harris,38,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Moral",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00017,Trump,20,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Moral",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00017,Both,2,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Moral",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00017,"Neither
",26,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Moral",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00017,Don't know,12,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Moral",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00017,Skipped,2,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Moral",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00016,Harris,39,"Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither...Intelligent",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00016,Trump,31,"Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither...Intelligent",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00016,Both,9,"Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither...Intelligent",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00016,"Neither
",10,"Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither...Intelligent",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00016,Don't know,9,"Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither...Intelligent",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00016,Skipped,2,"Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither...Intelligent",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00018,Harris,25,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Lazy",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00018,Trump,28,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Lazy",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00018,Both,3,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Lazy",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00018,"Neither
",29,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Lazy",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00018,Don't know,13,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Lazy",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00018,Skipped,2,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Lazy",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00019,Harris,37,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Earned their position",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00019,Trump,34,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Earned their position",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00019,Both,5,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Earned their position",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00019,"Neither
",14,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Earned their position",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00019,Don't know,9,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Earned their position",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00019,Skipped,1,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Earned their position",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00020,Harris,36,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Cares about people like you",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00020,Trump,32,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Cares about people like you",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00020,Both,2,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Cares about people like you",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00020,"Neither
",19,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Cares about people like you",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00020,Don't know,10,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Cares about people like you",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00020,Skipped,1,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Cares about people like you",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00023,Strongly support,53,"Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose...Creating a constitutional amendment to make clear that no person is above the law, even the President of the United States.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00023,Somewhat support,16,"Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose...Creating a constitutional amendment to make clear that no person is above the law, even the President of the United States.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00023,Somewhat oppose,7,"Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose...Creating a constitutional amendment to make clear that no person is above the law, even the President of the United States.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00023,"Strongly oppose
",8,"Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose...Creating a constitutional amendment to make clear that no person is above the law, even the President of the United States.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00023,Don't know,14,"Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose...Creating a constitutional amendment to make clear that no person is above the law, even the President of the United States.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00021,Harris,26,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Weird",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00021,Trump,41,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Weird",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00021,Both,12,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Weird",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00021,"Neither
",11,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Weird",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00021,Don't know,8,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Weird",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00021,Skipped,2,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Weird",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00024,Strongly support,38,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...A term limit for Supreme Court justices of a single 18 year term on the court.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00024,Somewhat support,23,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...A term limit for Supreme Court justices of a single 18 year term on the court.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00024,Somewhat oppose,8,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...A term limit for Supreme Court justices of a single 18 year term on the court.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00024,"Strongly oppose
",13,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...A term limit for Supreme Court justices of a single 18 year term on the court.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00024,Don't know,17,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...A term limit for Supreme Court justices of a single 18 year term on the court.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00022,Harris,28,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Patriot",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00022,Trump,40,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Patriot",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00022,Both,6,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Patriot",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00022,"Neither
",13,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Patriot",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00022,Don't know,12,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Patriot",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00022,Skipped,2,"(Which person do you most associate with the following words or phrases?...Kamala Harris, Donald Trump, both, neither)...Patriot",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00025,Strongly support,54,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Establishing a binding code of conduct for Supreme Court justices requiring disclosure of gifts, non-involvement in political activity, and removing themselves from hearing cases where they or their spouses have a conflict of interest.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00025,Somewhat support,19,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Establishing a binding code of conduct for Supreme Court justices requiring disclosure of gifts, non-involvement in political activity, and removing themselves from hearing cases where they or their spouses have a conflict of interest.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00025,Somewhat oppose,5,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Establishing a binding code of conduct for Supreme Court justices requiring disclosure of gifts, non-involvement in political activity, and removing themselves from hearing cases where they or their spouses have a conflict of interest.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00025,"Strongly oppose
",6,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Establishing a binding code of conduct for Supreme Court justices requiring disclosure of gifts, non-involvement in political activity, and removing themselves from hearing cases where they or their spouses have a conflict of interest.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00025,Don't know,16,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Establishing a binding code of conduct for Supreme Court justices requiring disclosure of gifts, non-involvement in political activity, and removing themselves from hearing cases where they or their spouses have a conflict of interest.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00027,Yes,83,"In the last month, have you...seen an ad for an individual political candidate?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00027,No,12,"In the last month, have you...seen an ad for an individual political candidate?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00027,Don't know,4,"In the last month, have you...seen an ad for an individual political candidate?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00027,"Skipped
",1,"In the last month, have you...seen an ad for an individual political candidate?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00026,Strongly support,15,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Increasing the number of Supreme Court justices from 9 to 15.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
