QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
31122041.00037,Don't know/Refused,8,"(Regardless of how you might vote, tell me whether you trust Kamala Harris or Donald Trump to do a better job on each of the following.)...Abortion",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00038,Harris,44,"(Regardless of how you might vote, tell me whether you trust Kamala Harris or Donald Trump to do a better job on each of the following.)...Immigration",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00038,Trump,51,"(Regardless of how you might vote, tell me whether you trust Kamala Harris or Donald Trump to do a better job on each of the following.)...Immigration",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00038,Don't know/Refused,5,"(Regardless of how you might vote, tell me whether you trust Kamala Harris or Donald Trump to do a better job on each of the following.)...Immigration",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00039,Harris,55,"(Regardless of how you might vote, tell me whether you trust Kamala Harris or Donald Trump to do a better job on each of the following.)...Democracy",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00039,Trump,41,"(Regardless of how you might vote, tell me whether you trust Kamala Harris or Donald Trump to do a better job on each of the following.)...Democracy",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00039,Don't know/Refused,5,"(Regardless of how you might vote, tell me whether you trust Kamala Harris or Donald Trump to do a better job on each of the following.)...Democracy",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Fox News,12,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,CNN,11,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,MSNBC,4,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Public Radio/NPR/PBS,2,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Talk radio/conservative personality,1,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,"National television networks, like CBS, NBC or ABC",12,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,"Local broadcast news (includes non-talk, non-public local radio)",4,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,"National print or online news organizations, like The New York Times or The Wall Street Journal",4,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Local print or online news organizations,*,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Social media,24,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Friends and family,*,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,"International news sources (such as the BBC, Al Jazeera and The Guardian)",3,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,"Aggregation sites (such as Bing, Google, Yahoo News or Apple News)",5,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Conservative news sites,1,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Newsmax,2,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Liberal news sites (Such as Mother Jones and Occupy Democrats),1,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Doesn't consume news,1,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Other (includes no preference and the internet),8,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00040,Don't know/Refused,5,What single news source do you turn to most often? This could include a social media site or a news site. If you had to pick just one.,* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00041,Often,56,"How often, if ever, do you use social media, such as Facebook, Instagram, TikTok, or others?...Often, sometimes, rarely, bever",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00041,Sometimes,18,"How often, if ever, do you use social media, such as Facebook, Instagram, TikTok, or others?...Often, sometimes, rarely, bever",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00041,Rarely,12,"How often, if ever, do you use social media, such as Facebook, Instagram, TikTok, or others?...Often, sometimes, rarely, bever",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00041,Never,14,"How often, if ever, do you use social media, such as Facebook, Instagram, TikTok, or others?...Often, sometimes, rarely, bever",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00041,Don't know/Refused,1,"How often, if ever, do you use social media, such as Facebook, Instagram, TikTok, or others?...Often, sometimes, rarely, bever",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00043,Very liberal,10,"Do you consider yourself politically liberal, moderate or conservative? Is that very or somewhat?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00043,Somewhat liberal,11,"Do you consider yourself politically liberal, moderate or conservative? Is that very or somewhat?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00043,Moderate,42,"Do you consider yourself politically liberal, moderate or conservative? Is that very or somewhat?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00043,Somewhat conservative,17,"Do you consider yourself politically liberal, moderate or conservative? Is that very or somewhat?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00043,Very conservative,16,"Do you consider yourself politically liberal, moderate or conservative? Is that very or somewhat?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00043,Don't know/Refused,4,"Do you consider yourself politically liberal, moderate or conservative? Is that very or somewhat?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00044,Yes,52,Do you consider yourself an evangelical or born-again Christian?,,"Asked of Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion (41%)",08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00044,No,45,Do you consider yourself an evangelical or born-again Christian?,,"Asked of Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion (41%)",08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00044,Refused,2,Do you consider yourself an evangelical or born-again Christian?,,"Asked of Protestant, Christian, Mormon, Greek/Russian Orthodox or some other religion (41%)",08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00012,Very favorable,22,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Tim Walz",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00012,Somewhat favorable,15,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Tim Walz",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00012,Somewhat unfavorable,12,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Tim Walz",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00012,Very unfavorable,21,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Tim Walz",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00012,Haven't heard of (Vol.),16,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Tim Walz",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00012,Don't know/Refused,13,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Tim Walz",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00026,Very well,31,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Flip-flops on issues that matter",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00026,Somewhat well,25,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Flip-flops on issues that matter",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00026,Not too well,11,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Flip-flops on issues that matter",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00026,Not at all well,24,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Flip-flops on issues that matter",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00026,Don't know/Refused,8,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Flip-flops on issues that matter",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00042,Often,28,"How often, if ever, do you use TikTok?...Often, sometimes, rarely, never",,Asked of social media users (86%),08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00042,Sometimes,11,"How often, if ever, do you use TikTok?...Often, sometimes, rarely, never",,Asked of social media users (86%),08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00042,Rarely,12,"How often, if ever, do you use TikTok?...Often, sometimes, rarely, never",,Asked of social media users (86%),08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00042,Never,49,"How often, if ever, do you use TikTok?...Often, sometimes, rarely, never",,Asked of social media users (86%),08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,The economy (including jobs and the stock market),23,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Inflation and the cost of living,9,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Abortion,13,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Immigration,13,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Crime,1,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Gun policies,2,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Health care,1,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Education,1,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Foreign policy,4,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Climate change,*,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,The state of democracy/corruption,3,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Election integrity,*,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Equality/inequality,3,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Polarization/division,2,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Racism/racial issues,1,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Dislike of opposing candidate,2,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Character/competence of candidate,5,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
